Countries,Years,Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,HepatitisBVacc,Measles,BMI>25%,under-fivedeaths,Polio,Totalexpenditure,Diphtheria,HIV/AIDS,thinness1-19years,thinness5-9years,Incomecompositionofresources,Schooling
Paraguay,1399,0,71.9,165,3,6.2,90,0,42,4,92,5.78,92,0.2,2.3,2.2,0.639,12.1
Paraguay,1400,0,71.7,166,4,6.64,86,0,41.3,4,86,5.99,86,0.1,2.4,2.3,0.642,12.7
Peru,1401,0,75.3,125,8,0.01,88,0,54.9,10,78,5.47,88,0.1,1.1,1.1,0.735,13.4
Peru,1402,0,75.3,125,8,5.38,88,0,54.2,11,71,5.23,88,0.1,1.1,1.1,0.731,13.4
Peru,1403,0,74.9,129,9,5.14,95,0,53.6,11,94,5.18,95,0.1,1.1,1.1,0.725,13.4
Peru,1404,0,74.5,133,9,4.83,91,0,52.9,12,91,4.93,91,0.2,1.1,1.1,0.721,13.4
Peru,1405,0,73.7,140,10,4.72,93,0,52.2,12,92,5.3,93,0.2,1.1,1.1,0.708,13.3
Peru,1406,0,73.8,140,10,4.69,93,0,51.5,13,92,5.36,93,0.3,1.2,1.2,0.706,13.3
Peru,1407,0,73.9,138,11,4.85,93,1,50.8,14,93,4.73,93,0.3,1.2,1.2,0.7,13.2
Peru,1408,0,74,133,11,4.29,93,0,50.2,15,93,4.6,93,0.3,1.2,1.2,0.696,13.2
Peru,1409,0,74.2,134,12,4.22,94,0,49.5,15,94,4.47,94,0.4,1.2,1.2,0.693,13
Peru,1410,0,72.8,148,13,4.44,94,0,48.8,16,66,4.72,77,0.4,1.3,1.3,0.692,13
Peru,1411,0,72.2,151,14,4.27,92,0,48.1,18,81,4.56,86,0.4,1.3,1.3,0.685,12.8
Peru,1412,0,72.1,152,15,4.5,65,0,47.4,19,95,4.6,94,0.4,1.3,1.3,0.686,13.3
Philippines,1413,0,68.4,214,54,4.52,67,58848,24.8,68,77,4.71,67,0.1,1,9.7,0.676,11.7
Philippines,1414,0,68.1,219,55,4.61,89,2920,24.3,69,84,4.56,89,0.1,1,9.7,0.671,11.7
Philippines,1415,0,68.1,217,56,5.02,88,1536,23.7,71,88,4.46,88,0.1,1,9.7,0.666,11.6
Philippines,1416,0,68,218,57,4.96,87,6538,23.1,72,87,4.29,87,0.1,1,9.7,0.669,11.5
Philippines,1417,0,67.9,218,58,4.85,77,6368,22.6,74,78,4.37,79,0.1,1,9.7,0.662,11.4
Philippines,1418,0,68,219,59,4.42,85,1469,22.1,76,86,4.41,87,0.1,1,9.7,0.661,11.7
Philippines,1419,0,67.5,217,60,4.21,88,341,21.6,78,91,4.5,91,0.1,1,9.7,0.655,11.5
Philippines,1420,0,67.5,216,62,4.19,87,530,21.1,80,87,3.94,87,0.1,1,9.7,0.648,11.4
Philippines,1421,0,67.3,219,63,4.08,77,9,20.6,82,88,3.95,88,0.1,1,9.7,0.646,11.5
Philippines,1422,0,67,223,65,4.22,49,118,20.1,84,90,3.91,89,0.1,1,9.7,0.642,11.6
Philippines,1423,0,67.3,218,66,4.45,48,3025,19.6,86,85,3.23,88,0.1,1,9.7,0.636,11.6
Philippines,1424,0,67.2,217,67,4.44,52,10511,19.2,87,85,3.25,84,0.1,1,9.7,0.631,11.6
Philippines,1425,0,66.8,221,68,4.42,42,7003,18.7,89,77,2.79,79,0.1,1,9.7,0.625,11.4
Philippines,1426,0,66.8,221,68,4.54,45,7360,18.3,89,76,3,79,0.1,1,9.7,0.622,11.4
Philippines,1427,0,66.8,219,69,4.73,70,7120,17.8,90,74,3.21,78,0.1,1,9.6,0.618,11.4
Poland,1428,1,77.3,120,2,10.71,96,0,61.1,2,94,6.35,98,0.1,1.9,2.1,0.85,16.4
Poland,1429,1,77.1,120,2,11.63,96,84,60.4,2,95,6.4,99,0.1,2,2.1,0.838,15.4
Poland,1430,1,76.8,125,2,10.81,97,71,59.7,2,95,6.62,99,0.1,2,2.1,0.834,15.3
Poland,1431,1,76.7,128,2,10.93,98,0,59.1,2,96,6.7,99,0.1,2,2.2,0.829,15.4
Poland,1432,1,76.3,130,2,10.59,98,13,58.4,2,96,6.88,99,0.1,2.1,2.2,0.822,15.1
Poland,1433,1,75.7,136,2,10.7,98,115,57.8,3,96,7.12,99,0.1,2.1,2.3,0.818,15.1
Poland,1434,1,75.5,140,2,11.4,98,0,57.2,3,96,6.88,99,0.1,2.2,2.3,0.813,15
Poland,1435,1,75.3,144,2,10.9,98,40,56.6,3,99,6.28,99,0.1,2.2,2.4,0.808,15
Poland,1436,1,75.2,144,2,10.4,98,120,56,3,99,6.17,99,0.1,2.3,2.4,0.803,15
Poland,1437,1,75,144,2,9.5,98,13,55.5,3,99,6.2,99,0.1,2.3,2.5,0.797,14.8
Poland,1438,1,74.9,143,2,9.19,98,11,55,3,99,6.19,99,0.1,2.4,2.5,0.8,15.5
Poland,1439,1,74.7,142,3,9.06,97,48,54.5,3,98,6.22,99,0.1,2.4,2.6,0.796,15.3
Poland,1440,1,74.5,145,3,8.02,98,34,54,3,98,6.32,99,0.1,2.5,2.6,0.79,15
Poland,1441,1,74.2,149,3,7.74,95,133,53.6,3,98,5.86,98,0.1,2.5,2.7,0.784,14.7
Poland,1442,1,73.7,153,3,8.4,99,77,53.1,4,98,5.5,98,0.1,2.5,2.8,0.777,14.6
Portugal,1443,1,89,78,0,9.88,98,0,60.9,0,98,9.5,98,0.1,0.7,0.5,0.837,16.8
Portugal,1444,1,86,79,0,10,98,1,60.2,0,98,9.55,98,0.1,0.7,0.5,0.827,16.3
Portugal,1445,1,83,81,0,11.96,98,23,59.5,0,98,9.74,98,0.1,0.7,0.5,0.824,16.3
Portugal,1446,1,82,85,0,11.92,97,2,58.8,0,97,10.7,97,0.1,0.7,0.5,0.818,16.2
Portugal,1447,1,79.6,88,0,12.25,97,5,58.1,0,97,10.44,98,0.1,0.7,0.5,0.812,16
Portugal,1448,1,79.3,90,0,12.03,96,3,57.3,0,96,10.42,96,0.1,0.7,0.5,0.809,16
Portugal,1449,1,79,92,0,12.35,97,1,56.5,0,97,9.9,97,0.1,0.7,0.5,0.804,15.8
Portugal,1450,1,78.7,94,0,12.57,97,0,55.7,0,96,9.62,97,0.1,0.7,0.5,0.797,15.4
Portugal,1451,1,78.5,96,0,13.11,97,0,54.9,0,97,9.67,97,0.1,0.7,0.5,0.793,15.4
Portugal,1452,1,77.7,101,0,13.33,94,7,54.1,1,93,9.98,93,0.1,0.7,0.6,0.79,15.4
Portugal,1453,1,78,99,0,13.45,94,5,53.3,1,95,9.84,95,0.1,0.7,0.6,0.792,15.9
Portugal,1454,1,77.3,105,0,14.21,94,8,52.5,1,96,9.54,99,0.1,0.7,0.6,0.789,15.8
Portugal,1455,1,77.2,107,1,12,82,8,51.7,1,96,9.15,98,0.1,0.8,0.6,0.788,15.9
Portugal,1456,1,76.9,110,1,12.22,70,0,50.9,1,96,9.1,97,0.1,0.8,0.6,0.782,15.7
Portugal,1457,1,76.6,110,1,11.89,58,45,50.1,1,96,9.14,96,0.1,0.8,0.6,0.777,15.5
Qatar,1458,0,78.1,69,0,1.15,89,46,68.4,0,99,2.19,89,0.1,5.2,4.8,0.854,13.4
Qatar,1459,0,77.9,70,0,1.2,97,73,67.7,0,99,2.15,97,0.1,5.1,4.7,0.843,13.4
Qatar,1460,0,77.8,72,0,1.13,93,160,67,0,93,2.16,92,0.1,5.1,4.7,0.837,13.4
Qatar,1461,0,77.5,74,0,1.16,93,101,66.5,0,92,1.93,93,0.1,5.1,4.6,0.827,12.4
Qatar,1462,0,77.3,76,0,1.16,97,295,66,0,98,2.9,97,0.1,5,4.6,0.825,12
Qatar,1463,0,77,79,0,1.11,99,112,65.6,0,98,2.63,99,0.1,5,4.6,0.828,11.8
Qatar,1464,0,76.8,82,0,1.37,97,0,65.2,0,98,1.87,97,0.1,5,4.5,0.825,11.7
Qatar,1465,0,76.7,83,0,1.24,94,361,65.1,0,97,2.31,94,0.1,4.9,4.5,0.83,12.6
Qatar,1466,0,76.6,83,0,1.28,96,144,65,0,95,2.58,96,0.1,4.9,4.5,0.835,13.7
Qatar,1467,0,76.6,84,0,1.18,97,74,65.1,0,98,3.1,97,0.1,4.8,4.5,0.83,13.7
Qatar,1468,0,76.6,84,0,1.11,97,29,65,0,95,3.61,96,0.1,4.8,4.5,0.826,13.5
Qatar,1469,0,76.5,85,0,1,93,24,64.7,0,93,4.14,92,0.1,4.8,4.5,0.815,12.8
Qatar,1470,0,76.4,85,0,0.87,98,34,64.1,0,96,2.71,96,0.1,4.8,4.5,0.807,12.2
Qatar,1471,0,76.3,87,0,0.76,93,23,63.3,0,93,2.56,93,0.1,4.8,4.5,0.809,12.6
Qatar,1472,0,76.2,88,0,0.5,89,46,62.4,0,91,2.18,80,0.1,4.8,4.5,0.808,13
Romania,1473,1,74.8,135,2,0.01,94,59,59.9,2,94,5.57,94,0.1,2.6,2.8,0.797,14.7
Romania,1474,1,74.6,138,2,9.59,96,1159,59.2,2,88,5.6,92,0.1,2.7,2.9,0.794,14.7
Romania,1475,1,74.4,138,2,9.58,96,7450,58.4,2,92,5.48,91,0.1,2.8,3,0.797,15.3
Romania,1476,1,74.3,139,2,9.1,96,4189,57.7,2,89,5.53,89,0.1,2.9,3.1,0.798,15.7
Romania,1477,1,73.4,153,2,9,98,193,56.9,2,94,5.83,94,0.1,3,3.2,0.797,15.8
Romania,1478,1,73.1,158,2,10.4,95,8,56.3,3,95,5.56,95,0.1,3,3.3,0.795,15.4
Romania,1479,1,73.1,159,2,11.9,97,12,55.6,3,95,5.33,96,0.1,3.1,3.5,0.78,14.7
Romania,1480,1,72.9,154,3,10.6,99,353,55,3,96,5.21,96,0.1,3.2,3.6,0.766,14.1
Romania,1481,1,72.5,157,3,8.51,99,3196,54.4,4,97,5.6,97,0.1,3.2,3.7,0.755,13.7
Romania,1482,1,71.9,162,3,7.68,98,5043,53.9,4,97,5.47,97,0.1,3.3,3.8,0.745,13.4
Romania,1483,1,71.7,165,4,9.82,99,117,53.4,4,97,5.43,97,0.1,3.4,3.9,0.733,12.9
Romania,1484,1,71.1,174,4,8.78,98,9,52.9,4,97,5.3,97,0.1,3.5,4,0.722,12.5
Romania,1485,1,77,178,4,9.62,99,14,52.4,5,98,4.57,98,0.1,3.7,4.1,0.714,12
Romania,1486,1,78,179,4,9.78,98,10,51.9,5,99,4.36,99,0.1,3.8,4.2,0.708,11.7
Romania,1487,1,77,175,4,10.16,98,35,51.4,5,99,4.33,99,0.1,4,4.3,0.703,11.5
RussianFederation,1488,0,73,225,13,10.12,97,4711,59.9,15,97,7.7,97,0.1,2.3,2.3,0.803,14.9
RussianFederation,1489,0,70,229,14,10.58,97,2339,59.3,16,98,7.9,97,0.2,2.3,2.3,0.799,14.6
RussianFederation,1490,0,69.6,237,14,10.99,97,2123,58.7,16,98,6.88,97,0.3,2.3,2.4,0.792,14.3
RussianFederation,1491,0,69.4,242,14,11.04,97,629,58.1,17,97,6.61,97,0.3,2.3,2.4,0.785,14
RussianFederation,1492,0,68.4,256,15,11.05,97,129,57.5,17,98,6.83,97,0.2,2.3,2.5,0.773,13.7
RussianFederation,1493,0,68.2,261,15,11.21,98,101,57,18,98,7.44,98,0.3,2.3,2.5,0.776,14
RussianFederation,1494,0,67.5,278,16,12.04,98,27,56.6,18,98,6.22,98,0.3,2.3,2.5,0.769,13.9
RussianFederation,1495,0,67.3,282,16,12.19,98,173,56.1,19,98,5.38,98,0.3,2.4,2.6,0.761,13.8
RussianFederation,1496,0,66.4,300,17,11.79,98,1147,55.7,20,98,5.3,98,0.3,2.4,2.7,0.754,13.8
RussianFederation,1497,0,65,327,18,11.57,97,454,55.3,20,98,5.21,98,0.3,2.4,2.7,0.748,13.7
RussianFederation,1498,0,64.9,321,19,11.5,96,2444,55,21,98,5.19,97,0.3,2.5,2.8,0.741,13.6
RussianFederation,1499,0,64.6,322,20,11.32,94,3291,54.7,22,97,5.61,96,0.4,2.6,2.8,0.733,13.2
RussianFederation,1500,0,64.8,313,20,10.87,81,580,54.5,24,97,5.99,97,0.3,2.7,2.9,0.727,12.8
RussianFederation,1501,0,65.1,308,21,10.47,43,2072,54.2,25,97,5.67,96,0.3,2.8,3,0.72,12.5
Rwanda,1502,0,65.7,230,12,0.01,98,10,20.8,16,98,7.53,98,0.4,5.8,5.8,0.488,10.8
Rwanda,1503,0,65.2,233,12,0.01,98,17,20.1,17,98,7.69,98,0.5,5.9,5.9,0.485,10.8
Rwanda,1504,0,64.6,239,13,0.01,98,75,19.5,18,98,7.68,98,0.7,6.1,6.1,0.475,10.5
Rwanda,1505,0,63.8,247,14,8.34,97,31,18.9,20,93,7.71,97,1.3,6.3,6.2,0.464,10.2
Rwanda,1506,0,62.8,260,16,7.92,97,121,18.3,23,93,7.91,97,2.3,6.5,6.3,0.454,10
Rwanda,1507,0,61,288,17,7.11,97,5,17.7,25,93,7.2,97,2.8,6.6,6.4,0.447,10.2
Rwanda,1508,0,68,282,18,6.39,97,6,17.1,28,97,7.66,97,3.7,6.7,6.6,0.438,10.4
Rwanda,1509,0,59.6,295,20,6.78,97,26,16.5,30,98,8.49,97,5,6.8,6.7,0.424,10.1
Rwanda,1510,0,57.6,328,22,6.88,99,494,15.9,34,99,10.2,99,6.2,6.8,6.8,0.404,9.3
Rwanda,1511,0,55.3,370,24,7.01,95,129,15.4,38,95,6.83,95,7.1,6.8,7,0.388,8.8
Rwanda,1512,0,53.4,397,26,6.75,89,386,14.9,42,89,6.24,89,7.7,6.9,7.1,0.371,8.2
Rwanda,1513,0,52,408,29,6.66,96,1064,14.5,46,96,6.34,96,8.1,7,7.3,0.359,7.6
Rwanda,1514,0,57,415,31,7.82,88,2738,14.1,50,85,4.18,88,8,7.2,7.4,0.343,7.2
SaintLucia,1515,0,75,139,0,9.97,99,0,46.7,0,99,6.72,99,0.1,4.3,4.3,0.723,13.1
SaintLucia,1516,0,74.8,141,0,9.73,99,0,45.9,0,99,7.85,99,0.1,4.3,4.3,0.734,13.1
SaintLucia,1517,0,74.7,142,0,9.99,98,0,45.2,0,98,8.35,98,0.1,4.3,4.3,0.735,13
SaintLucia,1518,0,74.6,143,0,10.43,99,0,44.5,0,99,7.58,99,0.1,4.3,4.3,0.733,12.9
SaintLucia,1519,0,74.2,147,0,10.87,97,0,43.8,0,97,8.1,97,0.1,4.3,4.3,0.724,12.8
SaintLucia,1520,0,74.3,147,0,11.09,95,0,43,0,95,8.12,95,0.1,4.3,4.4,0.717,12.7
SaintLucia,1521,0,74.1,149,0,12.09,96,0,42.2,0,96,7.43,96,0.1,4.3,4.4,0.71,12.6
SaintLucia,1522,0,73.9,151,0,12.68,99,0,41.3,0,99,6.81,99,0.1,4.3,4.4,0.707,12.8
SaintLucia,1523,0,73.5,155,0,13.45,85,0,40.4,0,85,6.37,85,0.1,4.3,4.4,0.694,12.4
SaintLucia,1524,0,73.1,160,0,12.32,95,0,39.6,0,95,6.25,95,0.2,4.4,4.4,0.689,12.2
SaintLucia,1525,0,72.6,166,0,11.93,91,0,39,0,91,6.2,91,0.2,4.4,4.4,0.686,12.3
SaintLucia,1526,0,72.2,171,0,12.55,84,0,38.4,0,91,6.1,90,0.2,4.4,4.4,0.684,12.4
SaintLucia,1527,0,72,174,0,11.85,14,0,37.9,0,90,6.33,74,0.1,4.4,4.5,0.681,12.5
SaintVincentandtheGrenadines,1528,0,73.1,157,0,7.01,98,0,53.1,0,97,8.63,98,0.1,3.5,3.4,0.72,13.3
SaintVincentandtheGrenadines,1529,0,72.7,161,0,7.07,97,0,52.2,0,97,5.21,97,0.1,3.5,3.4,0.717,13.3
SaintVincentandtheGrenadines,1530,0,72.8,159,0,6.93,96,0,51.2,0,96,8.48,96,0.1,3.5,3.5,0.713,13.3
SaintVincentandtheGrenadines,1531,0,72.7,160,0,7.02,96,0,50.3,0,96,4.99,96,0.1,3.5,3.5,0.712,13.3
SaintVincentandtheGrenadines,1532,0,72.5,162,0,7,99,0,49.3,0,99,4.71,99,0.1,3.5,3.5,0.711,13.3
SaintVincentandtheGrenadines,1533,0,72.3,165,0,6.85,99,0,48.4,0,99,5.13,99,0.2,3.6,3.5,0.709,13.3
SaintVincentandtheGrenadines,1534,0,72.1,167,0,6.92,99,0,47.5,0,99,4.7,99,0.3,3.6,3.6,0.704,13.3
SaintVincentandtheGrenadines,1535,0,71.9,170,0,5.89,99,0,46.6,0,99,3.92,99,0.3,3.6,3.6,0.702,13.3
SaintVincentandtheGrenadines,1536,0,71.7,173,0,5.93,99,0,45.7,0,99,3.88,99,0.3,3.7,3.6,0.695,13.3
SaintVincentandtheGrenadines,1537,0,71.4,177,0,6.04,99,0,44.7,0,93,3.66,99,0.2,3.7,3.7,0.692,13.3
SaintVincentandtheGrenadines,1538,0,71.2,181,0,5.42,99,0,43.8,0,99,3.72,99,0.4,3.8,3.7,0.689,13.2
SaintVincentandtheGrenadines,1539,0,71,184,0,5.1,31,0,42.9,0,99,3.91,99,0.4,3.8,3.8,0.682,13
Samoa,1540,0,73.8,128,0,0.01,56,0,74.3,0,58,7.22,63,0.1,0.2,0.1,0.701,12.9
Samoa,1541,0,73.6,131,0,0.01,60,0,73.8,0,62,6.91,67,0.1,0.2,0.1,0.7,12.9
Samoa,1542,0,73.2,136,0,0.01,64,1,73.4,0,62,5.2,64,0.1,0.2,0.1,0.698,12.9
Samoa,1543,0,73,139,0,2.15,58,0,72.9,0,60,5.8,65,0.1,0.2,0.1,0.693,12.9
Samoa,1544,0,72.6,144,0,3.01,57,8,72.5,0,57,5.7,62,0.1,0.2,0.2,0.69,12.9
Samoa,1545,0,76,172,0,2.88,44,0,72,0,45,5.4,49,0.1,0.2,0.2,0.691,12.9
Samoa,1546,0,72.5,146,0,3.97,12,0,71.4,0,54,4.52,26,0.1,0.2,0.2,0.688,12.9
Samoa,1547,0,72.2,149,0,3.85,46,0,70.9,0,49,5.25,53,0.1,0.2,0.2,0.682,12.9
Samoa,1548,0,72,153,0,3.52,35,0,70.3,0,37,4.68,39,0.1,0.2,0.2,0.677,12.7
Samoa,1549,0,71.6,160,0,3.63,41,0,69.7,0,55,4.47,49,0.1,0.2,0.2,0.671,12.6
Samoa,1550,0,71.4,162,0,3.62,54,0,68.9,0,26,4.45,55,0.1,0.2,0.2,0.665,12.4
Samoa,1551,0,79,169,0,4.17,83,0,68.2,0,82,4.71,83,0.1,0.2,0.2,0.659,12.3
Samoa,1552,0,76,174,0,3.3,86,0,67.4,0,85,5.1,86,0.1,0.2,0.2,0.653,12.1
Samoa,1553,0,75,175,0,3.43,89,0,66.5,0,83,5.16,85,0.1,0.2,0.2,0.645,12
Samoa,1554,0,72,180,0,3,89,0,65.6,0,94,5.31,95,0.1,0.2,0.2,0.64,12.1
SaoTomeandPrincipe,1555,0,67.3,191,0,0.01,95,0,30.1,0,95,8.35,95,0.2,5.6,5.4,0.562,11.1
SaoTomeandPrincipe,1556,0,67.1,192,0,0.01,97,0,29.3,0,97,9.76,97,0.2,5.7,5.5,0.559,11
SaoTomeandPrincipe,1557,0,66.9,194,0,0.01,96,0,28.5,0,96,8.6,96,0.5,5.9,5.7,0.553,10.8
SaoTomeandPrincipe,1558,0,66.6,198,0,5.69,96,0,27.7,0,96,5.44,96,0.5,6,5.9,0.546,10.6
SaoTomeandPrincipe,1559,0,66.2,240,0,5.58,98,0,26.9,0,98,5.24,98,0.5,6.1,6,0.542,10.6
SaoTomeandPrincipe,1560,0,65.8,210,0,4.13,98,0,26.2,0,99,6.65,98,0.9,6.3,6.2,0.533,10.1
SaoTomeandPrincipe,1561,0,65.4,215,0,4.36,99,0,25.4,0,99,5.66,99,0.9,6.5,6.4,0.531,10.4
SaoTomeandPrincipe,1562,0,65.1,217,0,4.14,87,0,24.7,0,98,7.44,97,1.2,6.7,6.6,0.527,10.3
SaoTomeandPrincipe,1563,0,64.7,220,0,5.46,75,0,24,0,97,7.84,97,1.2,6.9,6.8,0.521,10.2
SaoTomeandPrincipe,1564,0,64.3,222,0,5.27,96,0,23.4,0,97,10.4,97,1.6,7,7,0.514,10
SaoTomeandPrincipe,1565,0,63.8,224,0,5.78,70,0,22.8,0,99,9.94,96,1.6,7.2,7.2,0.509,9.8
SaoTomeandPrincipe,1566,0,63.4,225,0,6.54,43,0,22.2,0,94,11.12,94,1.6,7.4,7.4,0.504,9.7
SaudiArabia,1567,0,74.4,88,7,0.09,98,154,67.3,9,98,4.68,98,0.1,7.7,7.5,0.841,15.8
SaudiArabia,1568,0,74.3,89,8,0.09,98,1164,66.4,9,98,4.25,98,0.1,7.6,7.5,0.83,15.2
SaudiArabia,1569,0,74.1,90,8,0.09,98,294,65.6,9,98,3.86,98,0.1,7.5,7.4,0.818,14.5
SaudiArabia,1570,0,73.9,92,8,0.09,98,362,64.7,9,98,3.57,98,0.1,7.4,7.4,0.804,13.9
SaudiArabia,1571,0,73.7,94,8,0.09,98,334,63.9,9,98,3.49,98,0.1,7.3,7.4,0.792,13.3
SaudiArabia,1572,0,73.4,97,8,0.09,98,82,63.1,10,98,4.9,98,0.1,7.3,7.3,0.787,13
SaudiArabia,1573,0,73.3,98,9,0.09,98,158,62.4,10,98,2.87,98,0.1,7.2,7.3,0.779,12.8
SaudiArabia,1574,0,73.2,99,9,0.1,96,4648,61.6,10,96,3.49,96,0.1,7.2,7.3,0.773,12.7
SaudiArabia,1575,0,73.2,100,9,0.08,96,807,60.9,10,96,3.55,96,0.1,7.2,7.3,0.767,12.5
SaudiArabia,1576,0,73.1,101,9,0.05,97,373,60.2,10,96,3.42,96,0.1,7.2,7.3,0.761,12.4
SaudiArabia,1577,0,73.1,102,9,0.06,96,1880,59.4,11,96,3.58,96,0.1,7.2,7.3,0.754,12.3
SaudiArabia,1578,0,73,103,9,0.05,95,1208,58.5,11,95,4.2,95,0.1,7.2,7.3,0.747,12.2
SaudiArabia,1579,0,72.9,105,10,0.05,97,311,57.7,11,95,4.28,95,0.1,7.3,7.3,0.745,12.1
SaudiArabia,1580,0,72.8,107,10,0.05,95,155,56.9,12,97,4.49,97,0.1,7.3,7.3,0.742,12
SaudiArabia,1581,0,72.6,101,10,0.05,93,0,56.2,12,95,4.24,95,0.1,7.3,7.4,0.737,11.8
Senegal,1582,0,66.4,192,19,0.26,89,32,23.8,27,85,4.66,89,0.3,9.7,9.5,0.483,9.1
Senegal,1583,0,66,196,20,0.26,92,17,23.2,28,89,4.51,92,0.3,9.9,9.7,0.474,8.7
Senegal,1584,0,65.6,200,20,0.28,91,46,22.7,29,83,4.31,91,0.4,10,9.9,0.463,8.3
Senegal,1585,0,64.9,206,20,0.32,92,18,22.2,31,89,4.42,92,0.4,10.2,10.1,0.455,7.9
Senegal,1586,0,64.3,212,21,0.28,89,428,21.7,32,76,4.62,89,0.4,10.4,10.3,0.449,7.7
Senegal,1587,0,63.5,219,21,0.3,86,999,21.2,33,83,4.81,86,0.5,10.6,10.5,0.444,7.5
Senegal,1588,0,62.8,225,22,0.28,88,6,20.8,34,87,4.94,88,0.6,10.8,10.7,0.435,7.1
Senegal,1589,0,62.1,230,22,0.32,94,11,20.3,36,93,4.72,94,0.7,11,10.9,0.425,6.8
Senegal,1590,0,61.3,236,23,0.34,89,3,19.9,38,89,5.44,89,0.7,11.2,11.1,0.422,6.6
Senegal,1591,0,65,242,23,0.33,84,0,19.5,40,84,5.35,84,0.7,11.4,11.3,0.415,6.4
Senegal,1592,0,59.7,247,24,0.35,54,31,19.1,42,87,5.68,87,0.7,11.6,11.5,0.408,6.2
Serbia,1593,0,75.4,123,1,9.09,92,37,59.4,1,93,10.37,93,0.1,2.1,2.1,0.771,14.3
Serbia,1594,0,75.3,122,1,9.16,91,1,58.9,1,97,10.12,95,0.1,2.1,2.1,0.766,14.1
Serbia,1595,0,74.9,126,1,9.38,97,0,58.3,1,93,9.89,91,0.1,2.1,2.1,0.767,14
Serbia,1596,0,74.6,127,1,9.56,94,370,57.7,1,94,9.72,94,0.1,2.2,2.2,0.757,13.5
Serbia,1597,0,74.4,128,1,9.65,89,20,57,1,91,11.9,91,0.1,2.2,2.3,0.755,13.6
Serbia,1598,0,74.1,131,1,9.85,93,1,56.4,1,97,9.9,95,0.1,2.3,2.3,0.754,13.6
Serbia,1599,0,74,132,1,9.54,93,2,55.8,1,95,11.5,95,0.1,2.3,2.4,0.749,13.5
Serbia,1600,0,73.8,132,1,9.3,99,201,55.1,1,93,11.2,94,0.1,2.4,2.4,0.743,13.5
Serbia,1601,0,73.6,133,1,8.58,93,2,54.5,1,97,8.99,92,0.1,2.5,2.5,0.739,13.4
Serbia,1602,0,73,135,1,9.6,65,2,53.9,1,98,8.7,98,0.1,2.5,2.6,0.73,13.2
Serbia,1603,0,73,134,1,7.42,89,11,53.3,1,96,8.24,88,0.1,2.6,2.6,0.72,13.1
Seychelles,1604,0,73,170,0,0.01,99,0,36.2,0,99,3.37,99,0.1,5.7,6,0.766,13.2
Seychelles,1605,0,72.9,172,0,0.01,99,0,35.5,0,98,3.58,98,0.1,5.7,6.1,0.762,13.5
Seychelles,1606,0,72.7,174,0,0.01,99,0,34.8,0,98,4.8,98,0.1,5.7,6.1,0.755,13.5
Seychelles,1607,0,72.6,177,0,9.72,99,0,34.2,0,99,3.38,99,0.1,5.7,6.1,0.744,13.3
Seychelles,1608,0,72.4,180,0,6.51,99,0,33.5,0,99,3.59,99,0.1,5.8,6.2,0.74,13.2
Seychelles,1609,0,72.3,182,0,4.94,99,0,32.4,0,99,2.64,99,0.1,5.8,6.2,0.739,13.2
Seychelles,1610,0,72.2,184,0,6.33,99,0,31.8,0,99,2.64,99,0.1,5.9,6.3,0.739,13.2
Seychelles,1611,0,72.2,185,0,8.12,99,1,31.2,0,99,3.3,99,0.1,5.9,6.3,0.733,13.1
Seychelles,1612,0,72.2,185,0,8.12,99,10,30.7,0,99,3.73,99,0.1,5.9,6.3,0.728,13.1
Seychelles,1613,0,72.2,185,0,7.82,99,0,30.1,0,99,3.91,99,0.1,6,6.4,0.712,12.1
Seychelles,1614,0,72.1,186,0,7.91,99,0,29.2,0,99,4.17,99,0.1,6,6.4,0.715,12.3
Seychelles,1615,0,72.1,185,0,7.41,99,0,28.7,0,99,4.64,99,0.1,6.1,6.5,0.713,12.1
Seychelles,1616,0,72.1,186,0,11.15,99,0,28.1,0,99,4.21,99,0.1,6.1,6.6,0.712,12.1
Seychelles,1617,0,72,187,0,6.72,96,0,27.6,0,96,4.45,96,0.1,6.2,6.6,0.714,12.2
SierraLeone,1618,0,48.1,463,23,0.01,83,1006,23.8,32,83,11.9,83,0.6,7.5,7.4,0.426,9.5
SierraLeone,1619,0,54,47,23,0.01,92,15,23.3,33,92,11.59,92,0.8,7.7,7.6,0.413,9.3
SierraLeone,1620,0,49.7,411,25,0.01,91,678,22.7,35,91,11.24,91,0.9,7.9,7.8,0.401,9.1
SierraLeone,1621,0,48.9,418,26,3.78,89,1865,22.2,38,88,11.98,89,1.3,8.1,8,0.392,8.9
SierraLeone,1622,0,48.1,424,27,3.84,86,1089,21.7,40,84,10.32,86,1.6,8.3,8.2,0.384,8.7
SierraLeone,1623,0,47.1,433,28,3.97,84,31,21.2,42,81,13.13,84,1.7,8.5,8.4,0.375,8.5
SierraLeone,1624,0,46.2,441,29,3.91,77,44,20.7,44,75,10.29,77,1.9,8.7,8.7,0.367,8.3
SierraLeone,1625,0,45.3,45,29,3.86,63,0,20.2,45,63,10.12,64,2.2,8.9,8.9,0.357,8.2
Singapore,1626,1,82.9,56,0,1.83,96,0,32.9,0,96,4.92,96,0.1,2.2,2.2,0.922,15.4
Singapore,1627,1,82.7,57,0,1.83,97,138,32.7,0,97,4.53,97,0.1,2.2,2.2,0.92,15.4
